"swe","year","EVI","LAI","prcp","NDVI","PET","tmax","vp","week","FPAR","ET","PLE","tmin","dayl"
0,2016,6502.13952210327,31.2736805943677,6.67241079557587,8046.75623175693,462.831325047764,30.4561876304698,2276.65318813776,857,76.0200114846486,346.05620694411,1410.72421348544,19.4201766726676,52161.1474882071
0,2016,6866.35185219637,30.2897933391425,4.8049419657068,8529.80728478876,477.639458986078,31.344704960189,2517.17051313161,858,73.3549760102452,355.026074867842,1455.75524900946,21.1419252175504,51464.6348043181
0,2016,6866.35185219637,31.6182122905347,3.75526495765764,8529.80728478876,512.228403730049,29.6368136243137,2290.54433294074,859,75.2094203878829,367.150419973533,1561.94666008937,19.6135947404027,50655.6124042728
0,2016,6407.9392422016,29.3737185173391,1.20435663457192,8274.67806784198,473.65586957114,30.3442070952258,2250.38553938938,860,72.658516338331,343.655080180718,1444.28206938363,19.2745834717537,49753.3410584536
0,2016,6407.9392422016,29.3737185173391,12.4237451626328,8274.67806784198,473.65586957114,28.5538309243977,2407.14479081262,861,72.658516338331,343.655080180718,1444.28206938363,20.3918625457112,48776.1335410089
0,2016,6407.9392422016,26.1838665667599,4.48586044971025,8274.67806784198,408.527591073873,28.0867458342074,2009.20956854785,862,70.509497038915,297.446062593852,1247.03582026112,17.2972829629775,47740.6352761334
0,2016,5436.05980680077,25.944685035063,4.81433305536161,7622.8646673478,390.557716754114,29.4100713440912,2264.85128610674,863,73.5989040294174,266.154401273109,1193.42134990302,19.365411260037,46661.5214907821
0,2016,5436.05980680077,21.3011148850925,4.3111573550077,7622.8646673478,377.113383832363,29.4501541901952,2035.73018536034,864,68.4488444513194,238.717713392546,1152.0444897558,17.3979898180919,45551.5316646598
0,2016,3638.29131314565,15.9745198735801,3.21892401242962,6101.49530905891,347.498250658934,27.057833354547,1763.13645005206,865,60.9188186867681,205.395144608908,1061.6683047373,15.2594228221861,44421.7527690262
0,2016,3638.29131314565,12.0719738684275,3.36917828482408,6101.49530905891,329.989944469398,29.2983153293479,1870.22501275843,866,51.643908249127,165.204008340512,1009.35131608353,16.3331553548755,43282.0736199257
